No,種別/Kind,店名(日本語読み),Name (English),店名(ハングル),ジャンル(日),Cuisine (EN),料理(日),Dishes (EN),犬の同伴,テラス席/Terrace,エリア(日),Area (EN),区(日),District (EN),住所(ハングル),緯度,経度,位置精度,評価,口コミ数,業態,Googleマップ,NAVERマップ,DiningCode,カテゴリ原文(韓)
422,カフェ/Cafe,ヨウィドコーヒー,Yeouido Coffee,여의도커피,コーヒー専門,Specialty Coffee,,,店内OK / Indoors OK,なし/No,ヨウィドドン,Yeouido-dong,永登浦区,Yeongdeungpo-gu,서울특별시 영등포구 여의대방로 386,37.5188946,126.9319375,建物単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5188946%2C126.9319375,https://map.naver.com/p/search/%EC%97%AC%EC%9D%98%EB%8F%84%EC%BB%A4%ED%94%BC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C%20386,,
423,ごはん/Meal,イェビンダン ヨウィド,Yebindang Yeouido,예빈당 여의도,韓国料理,Korean,カフェ・韓菓,"Cafe, Korean Dessert",店内OK / Indoors OK,なし/No,ヨウィドドン,Yeouido-dong,永登浦区,Yeongdeungpo-gu,서울특별시 영등포구 여의도한강공원길 231 서울크루즈 2층,37.5296714,126.9337487,店舗単位,3,1,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5296714%2C126.9337487,https://map.naver.com/p/search/%EC%98%88%EB%B9%88%EB%8B%B9%20%EC%97%AC%EC%9D%98%EB%8F%84%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%97%AC%EC%9D%98%EB%8F%84%ED%95%9C%EA%B0%95%EA%B3%B5%EC%9B%90%EA%B8%B8%20231%20%EC%84%9C%EC%9A%B8%ED%81%AC%EB%A3%A8%EC%A6%88%202%EC%B8%B5,https://www.diningcode.com/profile.php?rid=afmuHm4vrH8j,"카페, 한식디저트"
424,ごはん/Meal,パバムバ ヨンドンポ,Bar Bam Bar,바밤바 영등포,バー・居酒屋,Bar & Pub,カクテル・カクテルバー,"Cocktail, Cocktail Bar",店内OK / Indoors OK,なし/No,ヨンドンポドン3カ,Yeongdeungpo-dong 3가,永登浦区,Yeongdeungpo-gu,서울특별시 영등포구 영중로4길 25-1 2층,37.5178174,126.9091798,店舗単位,5,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5178174%2C126.9091798,https://map.naver.com/p/search/%EB%B0%94%EB%B0%A4%EB%B0%94%20%EC%98%81%EB%93%B1%ED%8F%AC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C4%EA%B8%B8%2025-1%202%EC%B8%B5,https://www.diningcode.com/profile.php?rid=FxC7R5w0pZej,"칵테일, 칵테일바"
425,カフェ/Cafe,ソソ シニョンサニョク,SOSEO,소서 신용산역,スイーツ,Sweets,デザート・焼き菓子,"Dessert, Baked Sweets",店内OK / Indoors OK,あり/Yes,,,龍山区,Yongsan-gu,서울특별시 용산구 서빙고로 17 A몰 1층 67호,37.5256893,126.9675642,店舗単位,2,1,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5256893%2C126.9675642,https://map.naver.com/p/search/%EC%86%8C%EC%84%9C%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%2017%20A%EB%AA%B0%201%EC%B8%B5%2067%ED%98%B8,https://www.diningcode.com/profile.php?rid=SAe87lUfaZan,"디저트, 구움과자"
426,カフェ/Cafe,ソソ シニョンサニョク,Soseo Sinyongsanyeok,소서 신용산역,スイーツ,Sweets,デザート・焼き菓子,"Dessert, Baked Sweets",店内OK / Indoors OK,あり/Yes,,,龍山区,Yongsan-gu,서울특별시 용산구 서빙고로 17 A몰 1층 67호,37.5256893,126.9675642,店舗単位,2,1,ベーカリー営業,https://www.google.com/maps/search/?api=1&query=37.5256893%2C126.9675642,https://map.naver.com/p/search/%EC%86%8C%EC%84%9C%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%2017%20A%EB%AA%B0%201%EC%B8%B5%2067%ED%98%B8,https://www.diningcode.com/profile.php?rid=SAe87lUfaZan,"디저트, 구움과자"
427,カフェ/Cafe,カフェ シア アトリエ シニョンサニョク,sia atelier,카페 시아 아틀리에 신용산역,スイーツ,Sweets,アメリカーノ・クッキー,"Americano, Cookie",店内OK / Indoors OK,なし/No,,,龍山区,Yongsan-gu,서울특별시 용산구 서빙고로 35 시티파크1단지 상가 1층 카페시아,37.5255044,126.9689935,店舗単位,4.8,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5255044%2C126.9689935,https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EC%8B%9C%EC%95%84%20%EC%95%84%ED%8B%80%EB%A6%AC%EC%97%90%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%2035%20%EC%8B%9C%ED%8B%B0%ED%8C%8C%ED%81%AC1%EB%8B%A8%EC%A7%80%20%EC%83%81%EA%B0%80%201%EC%B8%B5%20%EC%B9%B4%ED%8E%98%EC%8B%9C%EC%95%84,https://www.diningcode.com/profile.php?rid=P867l1eeYatX,"아메리카노, 쿠키"
428,カフェ/Cafe,トゥリトルベイカーズ シニョンサニョク,two little bakers,투리틀베이커스 신용산역,スイーツ,Sweets,デザート・クッキー,"Dessert, Cookie",店内OK / Indoors OK,なし/No,,,龍山区,Yongsan-gu,서울특별시 용산구 서빙고로 17 용산센트럴파크해링턴스퀘어 1층 141호,37.5252009,126.9676295,店舗単位,,1,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5252009%2C126.9676295,https://map.naver.com/p/search/%ED%88%AC%EB%A6%AC%ED%8B%80%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%2017%20%EC%9A%A9%EC%82%B0%EC%84%BC%ED%8A%B8%EB%9F%B4%ED%8C%8C%ED%81%AC%ED%95%B4%EB%A7%81%ED%84%B4%EC%8A%A4%ED%80%98%EC%96%B4%201%EC%B8%B5%20141%ED%98%B8,https://www.diningcode.com/profile.php?rid=HiQyrvS7mLNL,"디저트, 쿠키"
429,カフェ/Cafe,カフェ ト ピバチェ,mof,카페 드 비바체,コーヒー専門,Specialty Coffee,コーヒー・自家焙煎カフェ,"Coffee, Roastery Cafe",店内OK / Indoors OK,なし/No,カルォルドン,Garwol-dong,龍山区,Yongsan-gu,서울특별시 용산구 두텁바위로1길 24-1 1층 2호,37.5456674,126.9737221,店舗単位,4,2,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5456674%2C126.9737221,https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EB%93%9C%20%EB%B9%84%EB%B0%94%EC%B2%B4%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EB%91%90%ED%85%81%EB%B0%94%EC%9C%84%EB%A1%9C1%EA%B8%B8%2024-1%201%EC%B8%B5%202%ED%98%B8,https://www.diningcode.com/profile.php?rid=hGswmaxemVM7,"커피, 로스터리카페"
430,ごはん/Meal,リットハウス,Lit Haus,리트하우스 남산,ブランチ,Brunch,サンドイッチ・ブランチ,"Brunch, Sandwich",店内OK / Indoors OK,あり/Yes,南山／厚岩洞（ナムサン·フアムドン）,Namsan·Huam-dong,龍山区,Yongsan-gu,서울특별시 용산구 소월로2길 5 1층,37.5547789,126.9767756,店舗単位,4,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5547789%2C126.9767756,https://map.naver.com/p/search/%EB%A6%AC%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%82%A8%EC%82%B0%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%86%8C%EC%9B%94%EB%A1%9C2%EA%B8%B8%205%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=h4b0VvoLFKM1,"브런치, 샌드위치"
431,ごはん/Meal,モンチス サンドイッチパ シニョンサニョク,MUNCHEZ,먼치스 샌드위치바 신용산역,サンドイッチ・サラダ,Sandwich & Salad,サンドイッチ・自家製ハム,"Sandwich, House-made Ham",店内OK / Indoors OK,なし/No,モルドン,Mol-dong,龍山区,Yongsan-gu,서울특별시 용산구 서빙고로 17 몰동 1층 1088호,37.5257664,126.9678526,店舗単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5257664%2C126.9678526,https://map.naver.com/p/search/%EB%A8%BC%EC%B9%98%EC%8A%A4%20%EC%83%8C%EB%93%9C%EC%9C%84%EC%B9%98%EB%B0%94%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%2017%20%EB%AA%B0%EB%8F%99%201%EC%B8%B5%201088%ED%98%B8,https://www.diningcode.com/profile.php?rid=QG5Y5ejk1r4p,"샌드위치, 수제햄"
432,カフェ/Cafe,グラメド,GRMD,그라메도 GRMD 숙대입구역,カフェ,Cafe,バナナプディング・コーヒー,"Cafe, Banana Pudding",店内OK / Indoors OK,なし/No,南営／淑大入口（スクデイプグ）,Sukdaeipgu,龍山区,Yongsan-gu,서울특별시 용산구 두텁바위로1길 22 1층,37.5456027,126.9736382,店舗単位,4,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5456027%2C126.9736382,https://map.naver.com/p/search/%EA%B7%B8%EB%9D%BC%EB%A9%94%EB%8F%84%20GRMD%20%EC%88%99%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EB%91%90%ED%85%81%EB%B0%94%EC%9C%84%EB%A1%9C1%EA%B8%B8%2022%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=42bEmy2H5Uhe,"카페, 바나나푸딩"
433,カフェ/Cafe,ディ・ジンテーゼ,Di Jinteje Cafe Itaewon,디 진테제 카페 이태원,コーヒー専門,Specialty Coffee,スペシャルティコーヒー,"Coffee, Cafe",店内OK / Indoors OK,あり/Yes,梨泰院（イテウォン）,Itaewon,龍山区,Yongsan-gu,서울특별시 용산구 녹사평대로40다길 61 1층 카페,37.5367644,126.9905934,店舗単位,4.5,1,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5367644%2C126.9905934,https://map.naver.com/p/search/%EB%94%94%20%EC%A7%84%ED%85%8C%EC%A0%9C%20%EC%B9%B4%ED%8E%98%20%EC%9D%B4%ED%83%9C%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EB%85%B9%EC%82%AC%ED%8F%89%EB%8C%80%EB%A1%9C40%EB%8B%A4%EA%B8%B8%2061%201%EC%B8%B5%20%EC%B9%B4%ED%8E%98,https://www.diningcode.com/profile.php?rid=x79hcA7cIbwE,"커피, 카페"
434,ごはん/Meal,サマーレーン,Summer Lane Hannamdong,Summer Lane 한남동,ブランチ,Brunch,オーストラリア式ブランチ,"Brunch, Australian",店内OK / Indoors OK,なし/No,漢南洞（ハンナムドン）,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 이태원로55가길 49 1층 summerlane,37.5363661,126.9992855,店舗単位,4.3,27,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5363661%2C126.9992855,https://map.naver.com/p/search/Summer%20Lane%20%ED%95%9C%EB%82%A8%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%A1%9C55%EA%B0%80%EA%B8%B8%2049%201%EC%B8%B5%20summerlane,https://www.diningcode.com/profile.php?rid=0UvJFCodmpKM,"브런치, 호주"
435,ごはん/Meal,マナ ハンナムドン,Mana Hannamdong,마나 한남동,バー・居酒屋,Bar & Pub,ワインバー,Wine Bar,店内OK / Indoors OK,なし/No,ハンナムドン,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 이태원로54길 68-6 지1층,37.5354043,127.0008034,店舗単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5354043%2C127.0008034,https://map.naver.com/p/search/%EB%A7%88%EB%82%98%20%ED%95%9C%EB%82%A8%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%A1%9C54%EA%B8%B8%2068-6%20%EC%A7%801%EC%B8%B5,https://www.diningcode.com/profile.php?rid=FkT9qCJD1uPL,와인바
436,ごはん/Meal,マドオプライン,MOTHER OFFLINE,마더오프라인,レストラン,Restaurant,,,店内OK / Indoors OK,なし/No,ハンナムドン,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 이태원로55나길 6,37.5366661,126.9990948,建物単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5366661%2C126.9990948,https://map.naver.com/p/search/%EB%A7%88%EB%8D%94%EC%98%A4%ED%94%84%EB%9D%BC%EC%9D%B8%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%A1%9C55%EB%82%98%EA%B8%B8%206,,
437,カフェ/Cafe,アーキビスト 漢南,Akibiseuteu Hannam,아키비스트 한남,コーヒー専門,Specialty Coffee,アインシュペナー・コーヒー,"Coffee, Einspänner",店内OK / Indoors OK,あり/Yes,漢南洞（ハンナムドン）,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 한남대로42길 41 1층 아키비스트 한남,37.5440257,127.0030144,店舗単位,4.7,7,軽飲食店,https://www.google.com/maps/search/?api=1&query=37.5440257%2C127.0030144,https://map.naver.com/p/search/%EC%95%84%ED%82%A4%EB%B9%84%EC%8A%A4%ED%8A%B8%20%ED%95%9C%EB%82%A8%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%95%9C%EB%82%A8%EB%8C%80%EB%A1%9C42%EA%B8%B8%2041%201%EC%B8%B5%20%EC%95%84%ED%82%A4%EB%B9%84%EC%8A%A4%ED%8A%B8%20%ED%95%9C%EB%82%A8,https://www.diningcode.com/profile.php?rid=b9wCCzwEGivl,"커피, 아인슈페너"
438,カフェ/Cafe,オベニュ漢南,Obenyuhannam Hannamdong,오베뉴한남 한남동,カフェ,Cafe,デザート・コーヒー,"Cafe, Dessert",店内OK / Indoors OK,なし/No,漢南洞（ハンナムドン）,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 한남대로20길 47-18 1층,37.5352165,127.0102604,店舗単位,4.2,9,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5352165%2C127.0102604,https://map.naver.com/p/search/%EC%98%A4%EB%B2%A0%EB%89%B4%ED%95%9C%EB%82%A8%20%ED%95%9C%EB%82%A8%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%95%9C%EB%82%A8%EB%8C%80%EB%A1%9C20%EA%B8%B8%2047-18%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=xgrmAiRrwCWJ,"카페, 디저트"
439,ごはん/Meal,チピンポイント ハンナム,Tipping point,티핑포인트 한남,バー・居酒屋,Bar & Pub,カフェ・カクテル,"Cafe, Cocktail",店内OK / Indoors OK,なし/No,ハンナムドン,Hannam-dong,龍山区,Yongsan-gu,서울특별시 용산구 이태원로 217 1층,37.5350158,126.9978512,店舗単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5350158%2C126.9978512,https://map.naver.com/p/search/%ED%8B%B0%ED%95%91%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%ED%95%9C%EB%82%A8%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%A1%9C%20217%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=biz2IdavqCNj,"카페, 칵테일"
440,カフェ/Cafe,オチオコーヒー コンドク,OTO coffee,오티오커피 공덕,コーヒー専門,Specialty Coffee,フラットホワイト・ラテ,"Flat White, Latte",店内OK / Indoors OK,あり/Yes,ヒョチャンドン,Hyochang-dong,龍山区,Yongsan-gu,서울특별시 용산구 임정로 59-1 1층,37.5450841,126.9579706,店舗単位,5,1,軽飲食店,https://www.google.com/maps/search/?api=1&query=37.5450841%2C126.9579706,https://map.naver.com/p/search/%EC%98%A4%ED%8B%B0%EC%98%A4%EC%BB%A4%ED%94%BC%20%EA%B3%B5%EB%8D%95%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9E%84%EC%A0%95%EB%A1%9C%2059-1%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=It6zLezN8fOZ,"플랫화이트, 라떼"
441,カフェ/Cafe,メルリ フアムドン,Melri Huamdong,멜리 후암동,コーヒー専門,Specialty Coffee,コーヒー・オーストラリア風,"Coffee, Australian",店内OK / Indoors OK,なし/No,フアムドン,Huam-dong,龍山区,Yongsan-gu,서울특별시 용산구 두텁바위로 137 1층 101호,37.551258,126.981434,店舗単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.551258%2C126.981434,https://map.naver.com/p/search/%EB%A9%9C%EB%A6%AC%20%ED%9B%84%EC%95%94%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EB%91%90%ED%85%81%EB%B0%94%EC%9C%84%EB%A1%9C%20137%201%EC%B8%B5%20101%ED%98%B8,https://www.diningcode.com/profile.php?rid=nD7tB1j2PSX9,"커피, 호주"
442,カフェ/Cafe,シエムプレッコモドミンゴ フアムドン,Siempeurekkomodominggo Huamdong,시엠프레꼬모도밍고 후암동,スイーツ,Sweets,カフェ・クッキー,"Cafe, Cookie",店内OK / Indoors OK,なし/No,フアムドン,Huam-dong,龍山区,Yongsan-gu,서울특별시 용산구 후암로34길 11,37.5512226,126.9778416,店舗単位,4.3,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5512226%2C126.9778416,https://map.naver.com/p/search/%EC%8B%9C%EC%97%A0%ED%94%84%EB%A0%88%EA%BC%AC%EB%AA%A8%EB%8F%84%EB%B0%8D%EA%B3%A0%20%ED%9B%84%EC%95%94%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%9B%84%EC%95%94%EB%A1%9C34%EA%B8%B8%2011,https://www.diningcode.com/profile.php?rid=0yzwdi5zZQtz,"카페, 쿠키"
443,ごはん/Meal,ピクピク,pick pick,픽픽 후암동,洋食,Western,洋食＋韓国家庭料理,"Western, Korean",店内OK / Indoors OK,あり/Yes,厚岩洞（フアムドン）,Huam-dong,龍山区,Yongsan-gu,서울특별시 용산구 후암로 18 1층 픽픽,37.5475443,126.9782071,店舗単位,4,2,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.5475443%2C126.9782071,https://map.naver.com/p/search/%ED%94%BD%ED%94%BD%20%ED%9B%84%EC%95%94%EB%8F%99%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%9B%84%EC%95%94%EB%A1%9C%2018%201%EC%B8%B5%20%ED%94%BD%ED%94%BD,https://www.diningcode.com/profile.php?rid=X1njh4R8sc76,"양식, 한식"
444,カフェ/Cafe,flot ノクボン,flot,flot 녹번,コーヒー専門,Specialty Coffee,カフェ・コーヒー,"Cafe, Coffee",店内OK / Indoors OK,なし/No,ノクボンドン,Nokbeon-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 서오릉로 20-1 1층,37.6030916,126.926314,店舗単位,4.3,14,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.6030916%2C126.926314,https://map.naver.com/p/search/flot%20%EB%85%B9%EB%B2%88%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%84%9C%EC%98%A4%EB%A6%89%EB%A1%9C%2020-1%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=JLHPoTUdlBoB,"카페, 커피"
445,ごはん/Meal,カフェ イエネイ,Cafe Iaenei,카페 이앤에이,ブランチ,Brunch,フレンチトースト・アメリカーノ,"French Toast, Americano",店内OK / Indoors OK,なし/No,ノクボンドン,Nokbeon-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 은평로13길 11-10 1층,37.602207,126.9248892,店舗単位,4,3,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.602207%2C126.9248892,https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EC%9D%B4%EC%95%A4%EC%97%90%EC%9D%B4%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%9D%80%ED%8F%89%EB%A1%9C13%EA%B8%B8%2011-10%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=WsGdSjFVQHIo,"프렌치토스트, 아메리카노"
446,カフェ/Cafe,カフェ ？チャン,Cafe ？ Jan,카페 ？잔,カフェ,Cafe,,,店内OK / Indoors OK,なし/No,テジョドン,Daejo-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 통일로69길 25,37.6106433,126.9262484,建物単位,,0,一般飲食店,https://www.google.com/maps/search/?api=1&query=37.6106433%2C126.9262484,https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EF%BC%9F%EC%9E%94%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%ED%86%B5%EC%9D%BC%EB%A1%9C69%EA%B8%B8%2025,,
447,カフェ/Cafe,モンシュ ヨンシンネ,Monsyu Yeonsinnae,몬슈 연신내,コーヒー専門,Specialty Coffee,カフェ・ハンドドリップ,"Cafe, Hand Drip",店内OK / Indoors OK,なし/No,プルグァンドン,Bulgwang-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 연서로 302 1층,37.6223579,126.9272657,店舗単位,,0,軽飲食店,https://www.google.com/maps/search/?api=1&query=37.6223579%2C126.9272657,https://map.naver.com/p/search/%EB%AA%AC%EC%8A%88%20%EC%97%B0%EC%8B%A0%EB%82%B4%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%97%B0%EC%84%9C%EB%A1%9C%20302%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=dhakX3NLgoE6,"카페, 핸드드립"
448,カフェ/Cafe,モンシュ ヨンシンネ,Monsyu Yeonsinnae,몬슈 연신내,コーヒー専門,Specialty Coffee,カフェ・ハンドドリップ,"Cafe, Hand Drip",店内OK / Indoors OK,なし/No,プルグァンドン,Bulgwang-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 연서로 302 1층,37.6223579,126.9272657,店舗単位,,0,ベーカリー営業,https://www.google.com/maps/search/?api=1&query=37.6223579%2C126.9272657,https://map.naver.com/p/search/%EB%AA%AC%EC%8A%88%20%EC%97%B0%EC%8B%A0%EB%82%B4%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%97%B0%EC%84%9C%EB%A1%9C%20302%201%EC%B8%B5,https://www.diningcode.com/profile.php?rid=dhakX3NLgoE6,"카페, 핸드드립"
449,カフェ/Cafe,カフェ ラオンダ ウンピョング,Cafe Raonda Eunpyeonggu,카페 라온다 은평구,カフェ,Cafe,,,店内OK / Indoors OK,なし/No,シンサドン,Sinsa-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 증산로19길 8 1층 라온다,37.5946993,126.9136626,店舗単位,,0,軽飲食店,https://www.google.com/maps/search/?api=1&query=37.5946993%2C126.9136626,https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EC%98%A8%EB%8B%A4%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%A1%9C19%EA%B8%B8%208%201%EC%B8%B5%20%EB%9D%BC%EC%98%A8%EB%8B%A4,https://www.diningcode.com/profile.php?rid=fEDxpIhzjlhj,
450,カフェ/Cafe,ピョンファウィナラ セジョリョク,Pyeonghwauinara Saejeoryeok,평화의나라 새절역,ベーカリー,Bakery,ベーカリー・ヴィーガンベーカリー,"Bakery, Vegan Bakery",店内OK / Indoors OK,なし/No,シンサドン,Sinsa-dong,恩平区,Eunpyeong-gu,서울특별시 은평구 가좌로 272 가동 1층 맨우촉,37.5931882,126.9136243,店舗単位,4,2,軽飲食店,https://www.google.com/maps/search/?api=1&query=37.5931882%2C126.9136243,https://map.naver.com/p/search/%ED%8F%89%ED%99%94%EC%9D%98%EB%82%98%EB%9D%BC%20%EC%83%88%EC%A0%88%EC%97%AD%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B0%80%EC%A2%8C%EB%A1%9C%20272%20%EA%B0%80%EB%8F%99%201%EC%B8%B5%20%EB%A7%A8%EC%9A%B0%EC%B4%89,https://www.diningcode.com/profile.php?rid=yKY8vTeNYb22,"베이커리, 비건베이커리"
